"prior_samples","past_leakage","T1_level_percent","T1_percent","T2_percent","optimal_samples"
7000,11,96,0.257939556,0.6,1180.202341
7000,12,96,0.275857582,0.6,1279.241352
7000,13,96,0.293629263,0.6,1389.725701
7000,14,96,0.311270858,0.6,1513.888639
7000,15,96,0.328795818,0.6,1654.465087
7000,16,96,0.346215421,0.6,1813.904072
7000,17,96,0.363539233,0.6,1996.680108
7000,18,96,0.380775453,0.6,2207.836634
7000,19,96,0.397931172,0.6,2454.388832
7000,20,96,0.415012569,0.6,2744.243118
7000,21,96,0.43202507,0.6,3104.5638
7000,0,96,0.030122133,0.7,412.643233
7000,1,96,0.059350008,0.7,458.16859
7000,2,96,0.083148125,0.7,496.4411514
7000,3,96,0.104985374,0.7,533.2292075
7000,4,96,0.125725761,0.7,570.7983258
7000,5,96,0.145740827,0.7,608.7867167
7000,6,96,0.165230447,0.7,649.0091023
7000,7,96,0.184316739,0.7,691.5083657
7000,8,96,0.203080769,0.7,736.599185
7000,9,96,0.221579606,0.7,785.0242755
7000,10,96,0.239855222,0.7,837.1945565
7000,11,96,0.257939556,0.7,892.574262
7000,12,96,0.275857582,0.7,953.2710978
7000,13,96,0.293629263,0.7,1019.079293
7000,14,96,0.311270858,0.7,1090.646841
7000,15,96,0.328795818,0.7,1170.143637
7000,16,96,0.346215421,0.7,1256.78114
7000,17,96,0.363539233,0.7,1353.142244
7000,18,96,0.380775453,0.7,1459.8275
7000,19,96,0.397931172,0.7,1578.845762
7000,20,96,0.415012569,0.7,1712.281498
7000,21,96,0.43202507,0.7,1863.389337
7000,0,96,0.030122133,0.8,359.9519018
7000,1,96,0.059350008,0.8,396.578128
7000,2,96,0.083148125,0.8,426.649337
7000,3,96,0.104985374,0.8,455.1932574
7000,4,96,0.125725761,0.8,483.5498798
7000,5,96,0.145740827,0.8,512.4043855
7000,6,96,0.165230447,0.8,542.2434961
7000,7,96,0.184316739,0.8,573.2209906
7000,8,96,0.203080769,0.8,605.7416561
7000,9,96,0.221579606,0.8,639.9013987
7000,10,96,0.239855222,0.8,676.3424417
7000,11,96,0.257939556,0.8,713.5962781
7000,12,96,0.275857582,0.8,755.8343595
7000,13,96,0.293629263,0.8,799.7813016
7000,14,96,0.311270858,0.8,846.8021952
7000,15,96,0.328795818,0.8,897.4960158
7000,16,96,0.346215421,0.8,951.9103446
7000,17,96,0.363539233,0.8,1011.258456
7000,18,96,0.380775453,0.8,1075.942646
7000,19,96,0.397931172,0.8,1145.404094
7000,20,96,0.415012569,0.8,1222.009865
7000,21,96,0.43202507,0.8,1305.780032
7000,0,96,0.030122133,0.9,319.1208791
7000,1,96,0.059350008,0.9,349.5404606
7000,2,96,0.083148125,0.9,374.2925163
7000,3,96,0.104985374,0.9,396.8761655
7000,4,96,0.125725761,0.9,419.6347179
7000,5,96,0.145740827,0.9,442.1574709
7000,6,96,0.165230447,0.9,465.6181995
7000,7,96,0.184316739,0.9,489.0424672
7000,8,96,0.203080769,0.9,513.7966737
7000,9,96,0.221579606,0.9,539.4769967
7000,10,96,0.239855222,0.9,566.4561798
7000,11,96,0.257939556,0.9,594.665724
7000,12,96,0.275857582,0.9,624.4953265
7000,13,96,0.293629263,0.9,656.1553299
7000,14,96,0.311270858,0.9,689.3915076
7000,15,96,0.328795818,0.9,724.6601883
7000,16,96,0.346215421,0.9,762.2723071
7000,17,96,0.363539233,0.9,802.5387089
7000,18,96,0.380775453,0.9,845.6983268
7000,19,96,0.397931172,0.9,891.4534227
7000,20,96,0.415012569,0.9,940.8906491
7000,21,96,0.43202507,0.9,994.1910344
7000,0,96,0.030122133,1,286.5334381
7000,1,96,0.059350008,1,312.4001501
7000,2,96,0.083148125,1,332.8340939
7000,3,96,0.104985374,1,351.7654667
7000,4,96,0.125725761,1,370.1593865
7000,5,96,0.145740827,1,388.5352898
7000,6,96,0.165230447,1,407.248929
7000,7,96,0.184316739,1,426.0820315
7000,8,96,0.203080769,1,445.758616
7000,9,96,0.221579606,1,465.7737588
7000,10,96,0.239855222,1,486.5061578
7000,11,96,0.257939556,1,508.3813617
7000,12,96,0.275857582,1,531.0806993
7000,13,96,0.293629263,1,554.8313355
7000,14,96,0.311270858,1,579.8272329
7000,15,96,0.328795818,1,606.0173375
7000,16,96,0.346215421,1,633.1777399
7000,17,96,0.363539233,1,662.7508305
7000,18,96,0.380775453,1,692.6044652
7000,19,96,0.397931172,1,726.2243009
7000,20,96,0.415012569,1,760.8714676
7000,21,96,0.43202507,1,797.7046878
7500,0,94,0.023578998,0.4,652.8568125
7500,1,94,0.049368656,0.4,690.616691
7500,2,94,0.070623662,0.4,738.3495268
7500,3,94,0.090239199,0.4,795.7111248
7500,4,94,0.108938841,0.4,862.2844255
7500,5,94,0.12703347,0.4,940.3991494
7500,6,94,0.144690166,0.4,1031.589401
7500,7,94,0.162010919,0.4,1137.325728
7500,8,94,0.179063388,0.4,1263.077334
7500,9,94,0.195895173,0.4,1411.661325
7500,10,94,0.212541268,0.4,1589.260869
7500,11,94,0.229028287,0.4,1803.310898
7500,12,94,0.245377035,0.4,2065.283967
7500,13,94,0.261604136,0.4,2387.722253
7500,14,94,0.277723127,0.4,2793.980311
7500,15,94,0.293745202,0.4,3315.925556
7500,16,94,0.309679746,0.4,4003.813686
7500,17,94,0.325534719,0.4,4940.748783
7500,18,94,0.34131694,0.4,6277.311748
7500,19,94,0.357032306,0.4,8313.503611
7500,20,94,0.372685957,0.4,11764.10937
7500,21,94,0.388282403,0.4,134.8433298
7500,0,94,0.023578998,0.5,524.8971131
7500,1,94,0.049368656,0.5,538.5663275
7500,2,94,0.070623662,0.5,564.6613324
7500,3,94,0.090239199,0.5,595.0543655
7500,4,94,0.108938841,0.5,630.4801909
7500,5,94,0.12703347,0.5,670.731378
7500,6,94,0.144690166,0.5,716.6848993
7500,7,94,0.162010919,0.5,767.6763197
7500,8,94,0.179063388,0.5,827.7619071
7500,9,94,0.195895173,0.5,894.6617417
7500,10,94,0.212541268,0.5,971.9317151
7500,11,94,0.229028287,0.5,1059.291822
7500,12,94,0.245377035,0.5,1161.585713
7500,13,94,0.261604136,0.5,1276.856991
7500,14,94,0.277723127,0.5,1412.82558
7500,15,94,0.293745202,0.5,1571.778094
7500,16,94,0.309679746,0.5,1759.362862
7500,17,94,0.325534719,0.5,1983.122406
7500,18,94,0.34131694,0.5,2251.812879
7500,19,94,0.357032306,0.5,2579.624721
7500,20,94,0.372685957,0.5,2985.542871
7500,21,94,0.388282403,0.5,3496.358506
7500,22,94,0.403825632,0.5,4153.922283
7500,0,94,0.023578998,0.6,438.7566641
7500,1,94,0.049368656,0.6,438.5609968
7500,2,94,0.070623662,0.6,456.2390165
7500,3,94,0.090239199,0.6,474.3206098
7500,4,94,0.108938841,0.6,495.3915422
7500,5,94,0.12703347,0.6,519.0164817
7500,6,94,0.144690166,0.6,545.5938003
7500,7,94,0.162010919,0.6,575.3052119
7500,8,94,0.179063388,0.6,608.3801128
7500,9,94,0.195895173,0.6,645.2481183
7500,10,94,0.212541268,0.6,686.2619859
7500,11,94,0.229028287,0.6,731.8789311
7500,12,94,0.245377035,0.6,783.2461873
7500,13,94,0.261604136,0.6,840.7725136
7500,14,94,0.277723127,0.6,904.8892152
7500,15,94,0.293745202,0.6,977.5458383
7500,16,94,0.309679746,0.6,1059.54936
7500,17,94,0.325534719,0.6,1152.648464
7500,18,94,0.34131694,0.6,1258.809048
7500,19,94,0.357032306,0.6,1380.612891
7500,20,94,0.372685957,0.6,1537.071726
7500,21,94,0.388282403,0.6,1683.381786
7500,22,94,0.403825632,0.6,1873.260799
7500,0,94,0.023578998,0.7,376.8068692
7500,1,94,0.049368656,0.7,376.6816614
7500,2,94,0.070623662,0.7,376.5520526
7500,3,94,0.090239199,0.7,394.5332434
7500,4,94,0.108938841,0.7,407.1842161
7500,5,94,0.12703347,0.7,422.2866714
7500,6,94,0.144690166,0.7,439.043836
7500,7,94,0.162010919,0.7,457.6467038
7500,8,94,0.179063388,0.7,478.4203806
7500,9,94,0.195895173,0.7,500.6550433
7500,10,94,0.212541268,0.7,525.5117294
7500,11,94,0.229028287,0.7,552.7547528
7500,12,94,0.245377035,0.7,582.6543355
7500,13,94,0.261604136,0.7,615.711993
7500,14,94,0.277723127,0.7,651.5370127
7500,15,94,0.293745202,0.7,691.8895033
7500,16,94,0.309679746,0.7,736.2548697
7500,17,94,0.325534719,0.7,785.2143759
7500,18,94,0.34131694,0.7,839.5554669
7500,19,94,0.357032306,0.7,900.1838118
7500,20,94,0.372685957,0.7,967.5341321
7500,21,94,0.388282403,0.7,1042.908883
7500,22,94,0.403825632,0.7,1128.223656
7500,0,94,0.023578998,0.8,330.1093839
7500,1,94,0.049368656,0.8,330.0245039
7500,2,94,0.070623662,0.8,329.9369906
7500,3,94,0.090239199,0.8,336.6343115
7500,4,94,0.108938841,0.8,345.4432231
7500,5,94,0.12703347,0.8,355.4212064
7500,6,94,0.144690166,0.8,366.5503722
7500,7,94,0.162010919,0.8,378.9811369
7500,8,94,0.179063388,0.8,391.6874762
7500,9,94,0.195895173,0.8,407.9229778
7500,10,94,0.212541268,0.8,423.5048258
7500,11,94,0.229028287,0.8,441.1193328
7500,12,94,0.245377035,0.8,460.2993934
7500,13,94,0.261604136,0.8,481.1169338
7500,14,94,0.277723127,0.8,503.7628196
7500,15,94,0.293745202,0.8,528.5462995
7500,16,94,0.309679746,0.8,556.2776747
7500,17,94,0.325534719,0.8,584.7322387
7500,18,94,0.34131694,0.8,616.7909239
7500,19,94,0.357032306,0.8,651.7976578
7500,20,94,0.372685957,0.8,690.1386222
7500,21,94,0.388282403,0.8,732.0914312
7500,22,94,0.403825632,0.8,778.3555667
7500,0,94,0.023578998,0.9,293.6474834
7500,1,94,0.049368656,0.9,293.5873252
7500,2,94,0.070623662,0.9,293.5254936
7500,3,94,0.090239199,0.9,293.4619174
7500,4,94,0.108938841,0.9,299.562829
7500,5,94,0.12703347,0.9,306.5154752
7500,6,94,0.144690166,0.9,314.239586
7500,7,94,0.162010919,0.9,323.0319038
7500,8,94,0.179063388,0.9,332.2520284
7500,9,94,0.195895173,0.9,342.4200908
7500,10,94,0.212541268,0.9,353.362358
7500,11,94,0.229028287,0.9,365.5599639
7500,12,94,0.245377035,0.9,378.6328844
7500,13,94,0.261604136,0.9,392.6533284
7500,14,94,0.277723127,0.9,407.7628054
7500,15,94,0.293745202,0.9,424.2410905
7500,16,94,0.309679746,0.9,441.8993515
7500,17,94,0.325534719,0.9,460.9929175
7500,18,94,0.34131694,0.9,481.6508827
7500,19,94,0.357032306,0.9,503.811179
7500,20,94,0.372685957,0.9,527.9612817
7500,21,94,0.388282403,0.9,554.0941666
7500,22,94,0.403825632,0.9,582.6846749
7500,0,94,0.023578998,1,264.3876208
7500,1,94,0.049368656,1,264.3434518
7500,2,94,0.070623662,1,264.2981701
7500,3,94,0.090239199,1,264.2517344
7500,4,94,0.108938841,1,264.2041036
7500,5,94,0.12703347,1,268.8268089
7500,6,94,0.144690166,1,274.7106063
7500,7,94,0.162010919,1,280.8669686
7500,8,94,0.179063388,1,287.5526907
7500,9,94,0.195895173,1,294.993805
7500,10,94,0.212541268,1,302.7000362
7500,11,94,0.229028287,1,311.3099849
7500,12,94,0.245377035,1,320.5947461
7500,13,94,0.261604136,1,330.4501677
7500,14,94,0.277723127,1,341.0446745
7500,15,94,0.293745202,1,352.4498617
7500,16,94,0.309679746,1,364.7827746
7500,17,94,0.325534719,1,377.8763418
7500,18,94,0.34131694,1,392.0914782
7500,19,94,0.357032306,1,407.1534488
7500,20,94,0.372685957,1,423.3676743
7500,21,94,0.388282403,1,440.6967884
7500,22,94,0.403825632,1,459.5833396
7500,0,95,0.025605593,0.4,687.8593202
7500,1,95,0.052086353,0.4,760.7007758
7500,2,95,0.073783466,0.4,835.7958973
7500,3,95,0.093752596,0.4,916.9147913
7500,4,95,0.112755895,0.4,1008.893949
7500,5,95,0.131120914,0.4,1111.714701
7500,6,95,0.14902376,0.4,1229.973584
7500,7,95,0.166571974,0.4,1374.630196
7500,8,95,0.183836917,0.4,1523.534803
7500,9,95,0.200868809,0.4,1708.684084
7500,10,95,0.217704574,0.4,1928.813478
7500,11,95,0.234372304,0.4,2193.092246
7500,12,95,0.250893958,0.4,2514.654576
7500,13,95,0.267287087,0.4,2912.626981
7500,14,95,0.283565985,0.4,3414.086248
7500,15,95,0.299742473,0.4,4062.569622
7500,16,95,0.315826462,0.4,4925.036169
7500,17,95,0.331826358,0.4,6118.472943
7500,18,95,0.347749365,0.4,7866.998041
7500,19,95,0.363601712,0.4,10647.13542
7500,0,95,0.025605593,0.5,546.8617952
7500,1,95,0.052086353,0.5,592.967114
7500,2,95,0.073783466,0.5,638.7382338
7500,3,95,0.093752596,0.5,687.0574534
7500,4,95,0.112755895,0.5,739.0830155
7500,5,95,0.131120914,0.5,796.5491789
7500,6,95,0.14902376,0.5,857.4947535
7500,7,95,0.166571974,0.5,928.6118608
7500,8,95,0.183836917,0.5,1006.209664
7500,9,95,0.200868809,0.5,1093.447964
7500,10,95,0.217704574,0.5,1191.507748
7500,11,95,0.234372304,0.5,1302.623685
7500,12,95,0.250893958,0.5,1429.572067
7500,13,95,0.267287087,0.5,1575.121754
7500,14,95,0.283565985,0.5,1743.575594
7500,15,95,0.299742473,0.5,1940.218669
7500,16,95,0.315826462,0.5,2171.356475
7500,17,95,0.331826358,0.5,2446.587577
7500,18,95,0.347749365,0.5,2776.985865
7500,19,95,0.363601712,0.5,3181.716258
7500,20,95,0.379388828,0.5,3685.047268
7500,21,95,0.395115478,0.5,4320.924124
7500,22,95,0.410785875,0.5,5151.446371
7500,0,95,0.025605593,0.6,454.2658114
7500,1,95,0.052086353,0.6,485.5060066
7500,2,95,0.073783466,0.6,516.2469961
7500,3,95,0.093752596,0.6,548.3323263
7500,4,95,0.112755895,0.6,582.0760765
7500,5,95,0.131120914,0.6,617.8117423
7500,6,95,0.14902376,0.6,655.6738918
7500,7,95,0.166571974,0.6,698.8191859
7500,8,95,0.183836917,0.6,745.2473531
7500,9,95,0.200868809,0.6,794.8751875
7500,10,95,0.217704574,0.6,849.9011153
7500,11,95,0.234372304,0.6,909.8146004
7500,12,95,0.250893958,0.6,976.5399997
7500,13,95,0.267287087,0.6,1050.804808
7500,14,95,0.283565985,0.6,1132.948455
7500,15,95,0.299742473,0.6,1224.652861
7500,16,95,0.315826462,0.6,1327.866976
7500,17,95,0.331826358,0.6,1444.998963
7500,18,95,0.347749365,0.6,1576.422
7500,19,95,0.363601712,0.6,1726.793408
7500,20,95,0.379388828,0.6,1900.347404
7500,21,95,0.395115478,0.6,2099.520819
7500,22,95,0.410785875,0.6,2334.526166
7500,0,95,0.025605593,0.7,387.9322635
7500,1,95,0.052086353,0.7,410.9644029
7500,2,95,0.073783466,0.7,432.9323299
7500,3,95,0.093752596,0.7,455.8038148
7500,4,95,0.112755895,0.7,478.9215063
7500,5,95,0.131120914,0.7,503.8920663
7500,6,95,0.14902376,0.7,530.2151939
7500,7,95,0.166571974,0.7,558.4051065
7500,8,95,0.183836917,0.7,588.6232574
7500,9,95,0.200868809,0.7,620.9745701
7500,10,95,0.217704574,0.7,655.8142088
7500,11,95,0.234372304,0.7,693.4328959
7500,12,95,0.250893958,0.7,734.2928397
7500,13,95,0.267287087,0.7,778.5353301
7500,14,95,0.283565985,0.7,827.1848886
7500,15,95,0.299742473,0.7,879.1872972
7500,16,95,0.315826462,0.7,936.6988708
7500,17,95,0.331826358,0.7,999.7560956
7500,18,95,0.347749365,0.7,1068.957017
7500,19,95,0.363601712,0.7,1143.652259
7500,20,95,0.379388828,0.7,1230.76923
7500,21,95,0.395115478,0.7,1325.58221
7500,22,95,0.410785875,0.7,1431.196139
7500,0,95,0.025605593,0.8,338.6320877
7500,1,95,0.052086353,0.8,356.1485122
7500,2,95,0.073783466,0.8,372.671775
7500,3,95,0.093752596,0.8,389.7436427
7500,4,95,0.112755895,0.8,406.7136442
7500,5,95,0.131120914,0.8,424.8404743
7500,6,95,0.14902376,0.8,444.0110491
7500,7,95,0.166571974,0.8,464.1058621
7500,8,95,0.183836917,0.8,485.410719
7500,9,95,0.200868809,0.8,507.9003219
7500,10,95,0.217704574,0.8,532.0998016
7500,11,95,0.234372304,0.8,558.0248558
7500,12,95,0.250893958,0.8,586.3460953
7500,13,95,0.267287087,0.8,614.2835626
7500,14,95,0.283565985,0.8,646.8643369
7500,15,95,0.299742473,0.8,679.5877068
7500,16,95,0.315826462,0.8,715.9708395
7500,17,95,0.331826358,0.8,755.0671994
7500,18,95,0.347749365,0.8,797.0143451
7500,19,95,0.363601712,0.8,843.379211
7500,20,95,0.379388828,0.8,893.2191807
7500,21,95,0.395115478,0.8,947.3896094
7500,22,95,0.410785875,0.8,1006.479837
7500,0,95,0.025605593,0.9,300.4195906
7500,1,95,0.052086353,0.9,314.0299585
7500,2,95,0.073783466,0.9,326.9356351
7500,3,95,0.093752596,0.9,340.2395663
7500,4,95,0.112755895,0.9,353.2708346
7500,5,95,0.131120914,0.9,367.0850145
7500,6,95,0.14902376,0.9,381.6408618
7500,7,95,0.166571974,0.9,396.5798985
7500,8,95,0.183836917,0.9,412.4101024
7500,9,95,0.200868809,0.9,429.0863352
7500,10,95,0.217704574,0.9,446.6132484
7500,11,95,0.234372304,0.9,465.5501748
7500,12,95,0.250893958,0.9,484.7789157
7500,13,95,0.267287087,0.9,505.4445756
7500,14,95,0.283565985,0.9,527.5917537
7500,15,95,0.299742473,0.9,551.0336172
7500,16,95,0.315826462,0.9,575.9392706
7500,17,95,0.331826358,0.9,602.4753006
7500,18,95,0.347749365,0.9,631.1700916
7500,19,95,0.363601712,0.9,661.1885642
7500,20,95,0.379388828,0.9,693.6736605
7500,21,95,0.395115478,0.9,728.6399466
7500,22,95,0.410785875,0.9,765.8231593
7500,0,95,0.025605593,1,269.8142953
7500,1,95,0.052086353,1,280.8482838
7500,2,95,0.073783466,1,291.1744748
7500,3,95,0.093752596,1,301.7772566
7500,4,95,0.112755895,1,312.0633454
7500,5,95,0.131120914,1,322.972703
7500,6,95,0.14902376,1,334.3567434
7500,7,95,0.166571974,1,345.8898289
7500,8,95,0.183836917,1,358.1217824
7500,9,95,0.200868809,1,370.8611962
7500,10,95,0.217704574,1,384.2584656
7500,11,95,0.234372304,1,398.6754306
7500,12,95,0.250893958,1,412.8908397
7500,13,95,0.267287087,1,428.484676
7500,14,95,0.283565985,1,444.806627
7500,15,95,0.299742473,1,461.9196629
7500,16,95,0.315826462,1,480.0442295
7500,17,95,0.331826358,1,499.2290918
7500,18,95,0.347749365,1,519.3741506
7500,19,95,0.363601712,1,540.9268263
7500,20,95,0.379388828,1,563.5829271
7500,21,95,0.395115478,1,587.6960875
7500,22,95,0.410785875,1,613.3448568
7500,0,96,0.02811434,0.4,733.0689513
7500,1,96,0.055394305,0.4,846.4620693
7500,2,96,0.077606514,0.4,951.5182099
7500,3,96,0.097988613,0.4,1061.312076
7500,4,96,0.117347008,0.4,1180.786172
7500,5,96,0.136028469,0.4,1312.913165
7500,6,96,0.154219543,0.4,1462.35161
7500,7,96,0.172034207,0.4,1633.628484
7500,8,96,0.189548121,0.4,1830.369124
7500,9,96,0.206814546,0.4,2061.043658
7500,10,96,0.223872658,0.4,2334.54848
7500,11,96,0.240752263,0.4,2663.152
7500,12,96,0.25747667,0.4,3063.334977
7500,13,96,0.274064511,0.4,3564.230845
7500,14,96,0.29053096,0.4,4192.939059
7500,15,96,0.306888571,0.4,5018.245994
7500,16,96,0.323147868,0.4,6136.793117
7500,17,96,0.33931778,0.4,7724.743723
7500,18,96,0.355405959,0.4,10144.44367
7500,0,96,0.02811434,0.5,582.4133628
7500,1,96,0.055394305,0.5,658.6640499
7500,2,96,0.077606514,0.5,725.8889948
7500,3,96,0.097988613,0.5,794.6316363
7500,4,96,0.117347008,0.5,864.3635114
7500,5,96,0.136028469,0.5,940.4816171
7500,6,96,0.154219543,0.5,1022.762466
7500,7,96,0.172034207,0.5,1112.775801
7500,8,96,0.189548121,0.5,1211.950805
7500,9,96,0.206814546,0.5,1322.38314
7500,10,96,0.223872658,0.5,1445.663171
7500,11,96,0.240752263,0.5,1585.350523
7500,12,96,0.25747667,0.5,1743.618698
7500,13,96,0.274064511,0.5,1924.701396
7500,14,96,0.29053096,0.5,2135.436379
7500,15,96,0.306888571,0.5,2382.120878
7500,16,96,0.323147868,0.5,2665.835408
7500,17,96,0.33931778,0.5,3007.956625
7500,18,96,0.355405959,0.5,3422.209567
7500,19,96,0.371419022,0.5,3931.767318
7500,20,96,0.387362736,0.5,4568.844462
7500,21,96,0.403242166,0.5,5387.558855
7500,22,96,0.419061787,0.5,6474.037263
7500,0,96,0.02811434,0.6,482.5901009
7500,1,96,0.055394305,0.6,538.7960474
7500,2,96,0.077606514,0.6,586.5910102
7500,3,96,0.097988613,0.6,635.3323849
7500,4,96,0.117347008,0.6,681.0660031
7500,5,96,0.136028469,0.6,730.7922256
7500,6,96,0.154219543,0.6,783.3193579
7500,7,96,0.172034207,0.6,839.3264575
7500,8,96,0.189548121,0.6,898.4556081
7500,9,96,0.206814546,0.6,964.6647711
7500,10,96,0.223872658,0.6,1035.85562
7500,11,96,0.240752263,0.6,1112.452819
7500,12,96,0.25747667,0.6,1196.988241
7500,13,96,0.274064511,0.6,1290.550565
7500,14,96,0.29053096,0.6,1394.171719
7500,15,96,0.306888571,0.6,1508.937839
7500,16,96,0.323147868,0.6,1637.749426
7500,17,96,0.33931778,0.6,1782.646022
7500,18,96,0.355405959,0.6,1946.784985
7500,19,96,0.371419022,0.6,2133.896473
7500,20,96,0.387362736,0.6,2349.230294
7500,21,96,0.403242166,0.6,2598.842668
7500,22,96,0.419061787,0.6,2889.886512
7500,0,96,0.02811434,0.7,412.1765799
7500,1,96,0.055394305,0.7,456.1849108
7500,2,96,0.077606514,0.7,491.9172701
7500,3,96,0.097988613,0.7,526.4652388
7500,4,96,0.117347008,0.7,561.1215469
7500,5,96,0.136028469,0.7,596.6014367
7500,6,96,0.154219543,0.7,633.4408026
7500,7,96,0.172034207,0.7,671.9947514
7500,8,96,0.189548121,0.7,712.905922
7500,9,96,0.206814546,0.7,756.0380074
7500,10,96,0.223872658,0.7,802.1233376
7500,11,96,0.240752263,0.7,850.910381
7500,12,96,0.25747667,0.7,904.2118886
7500,13,96,0.274064511,0.7,963.1723306
7500,14,96,0.29053096,0.7,1022.862642
7500,15,96,0.306888571,0.7,1089.776079
7500,16,96,0.323147868,0.7,1162.711567
7500,17,96,0.33931778,0.7,1242.154214
7500,18,96,0.355405959,0.7,1329.631454
7500,19,96,0.371419022,0.7,1425.721657
7500,20,96,0.387362736,0.7,1532.144057
7500,21,96,0.403242166,0.7,1650.141792
7500,22,96,0.419061787,0.7,1782.375085
7500,0,96,0.02811434,0.8,359.4527318
7500,1,96,0.055394305,0.8,394.7954991
7500,2,96,0.077606514,0.8,423.2933975
7500,3,96,0.097988613,0.8,450.2488601
7500,4,96,0.117347008,0.8,476.7171435
7500,5,96,0.136028469,0.8,503.5847129
7500,6,96,0.154219543,0.8,531.0914742
7500,7,96,0.172034207,0.8,559.5006115
7500,8,96,0.189548121,0.8,589.1260755
7500,9,96,0.206814546,0.8,620.362487
7500,10,96,0.223872658,0.8,652.7635502
7500,11,96,0.240752263,0.8,687.1399419
7500,12,96,0.25747667,0.8,723.4974433
7500,13,96,0.274064511,0.8,761.957653
7500,14,96,0.29053096,0.8,803.3267401
7500,15,96,0.306888571,0.8,847.4048688
7500,16,96,0.323147868,0.8,894.0566613
7500,17,96,0.33931778,0.8,944.2924847
7500,18,96,0.355405959,0.8,998.6409618
7500,19,96,0.371419022,0.8,1056.848151
7500,20,96,0.387362736,0.8,1120.159574
7500,21,96,0.403242166,0.8,1188.641336
7500,22,96,0.419061787,0.8,1263.221971
7500,0,96,0.02811434,0.9,318.8769492
7500,1,96,0.055394305,0.9,348.4080202
7500,2,96,0.077606514,0.9,371.6569493
7500,3,96,0.097988613,0.9,393.0799453
7500,4,96,0.117347008,0.9,414.4340769
7500,5,96,0.136028469,0.9,435.3985388
7500,6,96,0.154219543,0.9,456.8198565
7500,7,96,0.172034207,0.9,478.7571214
7500,8,96,0.189548121,0.9,501.4689772
7500,9,96,0.206814546,0.9,524.8566899
7500,10,96,0.223872658,0.9,549.3970694
7500,11,96,0.240752263,0.9,574.8840104
7500,12,96,0.25747667,0.9,601.5566224
7500,13,96,0.274064511,0.9,629.381414
7500,14,96,0.29053096,0.9,659.1201865
7500,15,96,0.306888571,0.9,690.257527
7500,16,96,0.323147868,0.9,723.1055707
7500,17,96,0.33931778,0.9,757.8890985
7500,18,96,0.355405959,0.9,794.8480477
7500,19,96,0.371419022,0.9,834.2083988
7500,20,96,0.387362736,0.9,876.1321151
7500,21,96,0.403242166,0.9,920.7422646
7500,22,96,0.419061787,0.9,968.3128732
7500,0,96,0.02811434,1,286.2955434
7500,1,96,0.055394305,1,311.2752149
7500,2,96,0.077606514,1,330.7844486
7500,3,96,0.097988613,1,348.7252286
7500,4,96,0.117347008,1,366.0512538
7500,5,96,0.136028469,1,383.2084153
7500,6,96,0.154219543,1,400.673771
7500,7,96,0.172034207,1,418.2728029
7500,8,96,0.189548121,1,436.1874589
7500,9,96,0.206814546,1,454.9101736
7500,10,96,0.223872658,1,473.6909146
7500,11,96,0.240752263,1,493.5707514
7500,12,96,0.25747667,1,514.0699118
7500,13,96,0.274064511,1,535.3897961
7500,14,96,0.29053096,1,557.6937892
7500,15,96,0.306888571,1,580.9699764
7500,16,96,0.323147868,1,605.3739187
7500,17,96,0.33931778,1,630.9934834
7500,18,96,0.355405959,1,657.8826426
7500,19,96,0.371419022,1,686.1678608
7500,20,96,0.387362736,1,716.0813315
7500,21,96,0.403242166,1,747.4547737
7500,22,96,0.419061787,1,780.9638232
8000,0,94,0.022105519,0.4,654.0714448
8000,1,94,0.046283733,0.4,684.9055984
8000,2,94,0.066210731,0.4,728.113553
8000,3,94,0.084600754,0.4,779.1902126
8000,4,94,0.102132152,0.4,838.1269423
8000,5,94,0.119096375,0.4,907.0493831
8000,6,94,0.135650058,0.4,986.4102284
8000,7,94,0.151888816,0.4,1078.298503
8000,8,94,0.167876079,0.4,1185.095653
8000,9,94,0.183656469,0.4,1310.166191
8000,10,94,0.199262794,0.4,1456.882453
8000,11,94,0.214720003,0.4,1626.723956
8000,12,94,0.230047599,0.4,1838.405556
8000,13,94,0.245261168,0.4,2089.652508
8000,14,94,0.260373399,0.4,2395.495589
8000,15,94,0.275394787,0.4,2776.155871
8000,16,94,0.290334129,0.4,3254.982297
8000,17,94,0.305198889,0.4,3872.375452
8000,18,94,0.319995457,0.4,4690.371724
8000,19,94,0.334729363,0.4,5812.531735
8000,20,94,0.349405423,0.4,7431.56791
8000,21,94,0.364027868,0.4,9959.847112
8000,22,94,0.378600435,0.4,140.9501961
8000,23,94,0.393126443,0.4,138.0503299
8000,0,94,0.022105519,0.5,525.6951297
8000,1,94,0.046283733,0.5,535.2020317
8000,2,94,0.066210731,0.5,558.169015
8000,3,94,0.084600754,0.5,585.5159207
8000,4,94,0.102132152,0.5,616.8633722
8000,5,94,0.119096375,0.5,652.3369283
8000,6,94,0.135650058,0.5,692.9934075
8000,7,94,0.151888816,0.5,738.8213409
8000,8,94,0.167876079,0.5,789.5421195
8000,9,94,0.183656469,0.5,848.6272745
8000,10,94,0.199262794,0.5,910.7488189
8000,11,94,0.214720003,0.5,986.374849
8000,12,94,0.230047599,0.5,1070.149082
8000,13,94,0.245261168,0.5,1167.048102
8000,14,94,0.260373399,0.5,1276.58526
8000,15,94,0.275394787,0.5,1403.411151
8000,16,94,0.290334129,0.5,1550.604789
8000,17,94,0.305198889,0.5,1727.408919
